url,week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,genre,gender
http://www.billboard.com/charts/hot-100/1975-10-18,1975-10-18,81,My Little Town,Simon & Garfunkel,My Little TownSimon & Garfunkel,1,NA,81,1,Rock,Male
http://www.billboard.com/charts/hot-100/1980-05-24,1980-05-24,81,Misunderstanding,Genesis,MisunderstandingGenesis,1,NA,81,1,Rock,Male
http://www.billboard.com/charts/hot-100/1997-03-15,1997-03-15,81,Hip-Hopera,Bounty Killa featuring the Fugees,Hip-HoperaBounty Killa featuring the Fugees,1,NA,81,1,R&B/Hip Hop,NA
http://www.billboard.com/charts/hot-100/1964-06-27,1964-06-27,82,I Like It Like That,The Miracles,I Like It Like ThatThe Miracles,1,NA,82,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1982-03-20,1982-03-20,82,Man On The Corner,Genesis,Man On The CornerGenesis,1,NA,82,1,Rock,Male
http://www.billboard.com/charts/hot-100/1998-09-12,1998-09-12,82,Find A Way,A Tribe Called Quest,Find A WayA Tribe Called Quest,1,NA,82,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2000-05-06,2000-05-06,82,It's Gonna Be Me,'N Sync,It's Gonna Be Me'N Sync,1,NA,82,1,Pop,Male
http://www.billboard.com/charts/hot-100/1965-10-30,1965-10-30,83,I'm A Man,The Yardbirds,I'm A ManThe Yardbirds,1,NA,83,1,Rock,Male
http://www.billboard.com/charts/hot-100/1970-11-21,1970-11-21,83,Immigrant Song,Led Zeppelin,Immigrant SongLed Zeppelin,1,NA,83,1,Rock,Male
http://www.billboard.com/charts/hot-100/1972-07-15,1972-07-15,83,Lookin' Through The Windows,Jackson 5,Lookin' Through The WindowsJackson 5,1,NA,83,1,Pop,Male
http://www.billboard.com/charts/hot-100/1974-06-15,1974-06-15,83,Machine Gun,Commodores,Machine GunCommodores,1,NA,83,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1978-04-22,1978-04-22,83,Follow You Follow Me,Genesis,Follow You Follow MeGenesis,1,NA,83,1,Rock,Male
http://www.billboard.com/charts/hot-100/1992-11-07,1992-11-07,83,Never A Time,Genesis,Never A TimeGenesis,1,NA,83,1,Rock,Male
http://www.billboard.com/charts/hot-100/2009-07-04,2009-07-04,83,Fly With Me,Jonas Brothers,Fly With MeJonas Brothers,1,NA,83,1,Pop,Male
http://www.billboard.com/charts/hot-100/2015-12-05,2015-12-05,83,If I Could Fly,One Direction,If I Could FlyOne Direction,1,NA,83,1,Pop,Male
http://www.billboard.com/charts/hot-100/1965-05-15,1965-05-15,84,For Your Love,The Yardbirds,For Your LoveThe Yardbirds,1,NA,84,1,Rock,Male
http://www.billboard.com/charts/hot-100/1965-12-25,1965-12-25,84,Going To A Go-Go,The Miracles,Going To A Go-GoThe Miracles,1,NA,84,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1966-02-12,1966-02-12,84,Homeward Bound,Simon & Garfunkel,Homeward BoundSimon & Garfunkel,1,NA,84,1,Rock,Male
http://www.billboard.com/charts/hot-100/1974-11-16,1974-11-16,84,I Feel Sanctified,Commodores,I Feel SanctifiedCommodores,1,NA,84,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1981-06-20,1981-06-20,84,Lady (You Bring Me Up),Commodores,Lady (You Bring Me Up)Commodores,1,NA,84,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1995-12-16,1995-12-16,84,Just A Girl,No Doubt,Just A GirlNo Doubt,1,NA,84,1,Pop,Coed
http://www.billboard.com/charts/hot-100/2008-09-27,2008-09-27,84,Lovebug,Jonas Brothers,LovebugJonas Brothers,1,NA,84,1,Pop,Male
http://www.billboard.com/charts/hot-100/2009-03-14,2009-03-14,84,Love Is On Its Way,Jonas Brothers,Love Is On Its WayJonas Brothers,1,NA,84,1,Pop,Male
http://www.billboard.com/charts/hot-100/1967-11-04,1967-11-04,85,I Second That Emotion,Smokey Robinson & The Miracles,I Second That EmotionSmokey Robinson & The Miracles,1,NA,85,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1968-02-24,1968-02-24,85,If You Can Want,Smokey Robinson & The Miracles,If You Can WantSmokey Robinson & The Miracles,1,NA,85,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1973-03-17,1973-03-17,85,Hallelujah Day,Jackson 5,Hallelujah DayJackson 5,1,NA,85,1,Pop,Male
http://www.billboard.com/charts/hot-100/1975-07-05,1975-07-05,85,Forever Came Today,Jackson 5,Forever Came TodayJackson 5,1,NA,85,1,Pop,Male
http://www.billboard.com/charts/hot-100/1976-09-18,1976-09-18,85,Just To Be Close To You,Commodores,Just To Be Close To YouCommodores,1,NA,85,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1977-01-08,1977-01-08,85,Fancy Dancer,Commodores,Fancy DancerCommodores,1,NA,85,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1978-09-23,1978-09-23,85,Flying High,Commodores,Flying HighCommodores,1,NA,85,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1980-09-20,1980-09-20,85,Heroes,Commodores,HeroesCommodores,1,NA,85,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1981-09-26,1981-09-26,85,No Reply At All,Genesis,No Reply At AllGenesis,1,NA,85,1,Rock,Male
http://www.billboard.com/charts/hot-100/2005-08-20,2005-08-20,85,My Humps,The Black Eyed Peas,My HumpsThe Black Eyed Peas,1,NA,85,1,Pop,Coed
http://www.billboard.com/charts/hot-100/2013-08-03,2013-08-03,85,Miss Movin' On,Fifth Harmony,Miss Movin' OnFifth Harmony,1,NA,85,1,Pop,Female
http://www.billboard.com/charts/hot-100/1961-10-21,1961-10-21,86,Everybody's Gotta Pay Some Dues,The Miracles,Everybody's Gotta Pay Some DuesThe Miracles,1,NA,86,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-03-07,1964-03-07,86,From Me To You,The Beatles,From Me To YouThe Beatles,1,NA,86,1,Rock,Male
http://www.billboard.com/charts/hot-100/1965-07-31,1965-07-31,86,Heart Full Of Soul,The Yardbirds,Heart Full Of SoulThe Yardbirds,1,NA,86,1,Rock,Male
http://www.billboard.com/charts/hot-100/1979-11-24,1979-11-24,86,Message In A Bottle,The Police,Message In A BottleThe Police,1,NA,86,1,Rock,Male
http://www.billboard.com/charts/hot-100/1970-03-14,1970-03-14,87,Living Loving Maid (She's Just A Woman),Led Zeppelin,Living Loving Maid (She's Just A Woman)Led Zeppelin,1,NA,87,1,Rock,Male
http://www.billboard.com/charts/hot-100/1975-01-18,1975-01-18,87,I Am Love (Parts I & II),Jackson 5,I Am Love (Parts I & II)Jackson 5,1,NA,87,1,Pop,Male
http://www.billboard.com/charts/hot-100/2015-12-05,2015-12-05,87,Olivia,One Direction,OliviaOne Direction,1,NA,87,1,Pop,Male
http://www.billboard.com/charts/hot-100/1963-08-17,1963-08-17,88,Mickey's Monkey,The Miracles,Mickey's MonkeyThe Miracles,1,NA,88,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-07-31,1965-07-31,88,Nothing But Heartaches,The Supremes,Nothing But HeartachesThe Supremes,1,NA,88,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1969-08-23,1969-08-23,88,Here I Go Again,Smokey Robinson & The Miracles,Here I Go AgainSmokey Robinson & The Miracles,1,NA,88,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1971-05-08,1971-05-08,88,Nathan Jones,The Supremes,Nathan JonesThe Supremes,1,NA,88,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1984-03-10,1984-03-10,88,Illegal Alien,Genesis,Illegal AlienGenesis,1,NA,88,1,Rock,Male
http://www.billboard.com/charts/hot-100/1972-12-16,1972-12-16,89,I Can't Stand To See You Cry,Smokey Robinson & The Miracles,I Can't Stand To See You CrySmokey Robinson & The Miracles,1,NA,89,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1980-06-21,1980-06-21,89,Old-Fashion Love,Commodores,Old-Fashion LoveCommodores,1,NA,89,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1985-09-21,1985-09-21,89,Janet,Commodores,JanetCommodores,1,NA,89,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1995-12-30,1995-12-30,89,Fu-Gee-La,Fugees,Fu-Gee-LaFugees,1,NA,89,1,R&B/Hip Hop,NA
http://www.billboard.com/charts/hot-100/1969-11-15,1969-11-15,90,I Want You Back,Jackson 5,I Want You BackJackson 5,1,NA,90,1,Pop,Male
http://www.billboard.com/charts/hot-100/1975-10-25,1975-10-25,90,Love Machine (Part 1),The Miracles,Love Machine (Part 1)The Miracles,1,NA,90,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2005-04-02,2005-04-02,90,Girl,Destiny's Child,GirlDestiny's Child,1,NA,90,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/2007-11-24,2007-11-24,90,Headlines (Friendship Never Ends),Spice Girls,Headlines (Friendship Never Ends)Spice Girls,1,NA,90,1,Pop,Female
http://www.billboard.com/charts/hot-100/1961-07-08,1961-07-08,91,Mighty Good Lovin',The Miracles,Mighty Good Lovin'The Miracles,1,NA,91,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-12-08,1962-12-08,91,Let Me Go The Right Way,The Supremes,Let Me Go The Right WayThe Supremes,1,NA,91,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1963-11-23,1963-11-23,92,I Gotta Dance To Keep From Crying,The Miracles,I Gotta Dance To Keep From CryingThe Miracles,1,NA,92,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-08-01,1964-08-01,92,If I Fell,The Beatles,If I FellThe Beatles,1,NA,92,1,Rock,Male
http://www.billboard.com/charts/hot-100/1994-07-02,1994-07-02,92,Nappy Heads,Fugees,Nappy HeadsFugees,1,NA,92,1,R&B/Hip Hop,NA
http://www.billboard.com/charts/hot-100/1999-04-24,1999-04-24,92,I Drive Myself Crazy,'N Sync,I Drive Myself Crazy'N Sync,1,NA,92,1,Pop,Male
http://www.billboard.com/charts/hot-100/2007-08-11,2007-08-11,92,Hold On,Jonas Brothers,Hold OnJonas Brothers,1,NA,92,1,Pop,Male
http://www.billboard.com/charts/hot-100/2011-03-05,2011-03-05,92,Just Can't Get Enough,The Black Eyed Peas,Just Can't Get EnoughThe Black Eyed Peas,1,NA,92,1,Pop,Coed
http://www.billboard.com/charts/hot-100/1983-10-01,1983-10-01,93,Mama,Genesis,MamaGenesis,1,NA,93,1,Rock,Male
http://www.billboard.com/charts/hot-100/2007-05-12,2007-05-12,93,I Don't Need A Man,The Pussycat Dolls,I Don't Need A ManThe Pussycat Dolls,1,NA,93,1,Pop,Female
http://www.billboard.com/charts/hot-100/1969-03-29,1969-03-29,94,Good Times Bad Times,Led Zeppelin,Good Times Bad TimesLed Zeppelin,1,NA,94,1,Rock,Male
http://www.billboard.com/charts/hot-100/1964-08-01,1964-08-01,95,I'm Happy Just To Dance With You,The Beatles,I'm Happy Just To Dance With YouThe Beatles,1,NA,95,1,Rock,Male
http://www.billboard.com/charts/hot-100/1965-10-09,1965-10-09,95,My Girl Has Gone,The Miracles,My Girl Has GoneThe Miracles,1,NA,95,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2006-09-09,2006-09-09,95,Morris Brown,OutKast Featuring Scar & Sleepy Brown,Morris BrownOutKast Featuring Scar & Sleepy Brown,1,NA,95,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2012-12-01,2012-12-01,95,Kiss You,One Direction,Kiss YouOne Direction,1,NA,95,1,Pop,Male
http://www.billboard.com/charts/hot-100/1965-05-29,1965-05-29,48,For Your Love,The Yardbirds,For Your LoveThe Yardbirds,1,61,48,3,Rock,Male
http://www.billboard.com/charts/hot-100/1981-07-04,1981-07-04,48,Lady (You Bring Me Up),Commodores,Lady (You Bring Me Up)Commodores,1,66,48,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1972-01-22,1972-01-22,48,Floy Joy,The Supremes,Floy JoyThe Supremes,1,75,48,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/2000-10-07,2000-10-07,49,Independent Women Part I,Destiny's Child,Independent Women Part IDestiny's Child,1,63,49,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1965-08-14,1965-08-14,49,Heart Full Of Soul,The Yardbirds,Heart Full Of SoulThe Yardbirds,1,69,49,3,Rock,Male
http://www.billboard.com/charts/hot-100/1971-04-03,1971-04-03,50,I Don't Blame You At All,Smokey Robinson & The Miracles,I Don't Blame You At AllSmokey Robinson & The Miracles,1,60,50,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2014-12-20,2014-12-20,51,Night Changes,One Direction,Night ChangesOne Direction,1,31,31,3,Pop,Male
http://www.billboard.com/charts/hot-100/1969-11-29,1969-11-29,51,I Want You Back,Jackson 5,I Want You BackJackson 5,1,67,51,3,Pop,Male
http://www.billboard.com/charts/hot-100/2000-05-20,2000-05-20,51,It's Gonna Be Me,'N Sync,It's Gonna Be Me'N Sync,1,70,51,3,Pop,Male
http://www.billboard.com/charts/hot-100/1997-12-13,1997-12-13,52,"No, No, No",Destiny's Child,"No, No, NoDestiny's Child",1,55,52,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1999-09-18,1999-09-18,52,Music Of My Heart,'N Sync & Gloria Estefan,Music Of My Heart'N Sync & Gloria Estefan,1,56,52,3,Pop,Male
http://www.billboard.com/charts/hot-100/1973-03-31,1973-03-31,52,Hallelujah Day,Jackson 5,Hallelujah DayJackson 5,1,62,52,3,Pop,Male
http://www.billboard.com/charts/hot-100/2001-10-06,2001-10-06,52,Gone,'N Sync,Gone'N Sync,1,63,52,3,Pop,Male
http://www.billboard.com/charts/hot-100/1997-04-26,1997-04-26,53,Jazzy Belle,OutKast,Jazzy BelleOutKast,1,55,53,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2004-04-24,2004-04-24,53,Hey Mama,The Black Eyed Peas,Hey MamaThe Black Eyed Peas,1,59,53,3,Pop,Coed
http://www.billboard.com/charts/hot-100/2004-07-17,2004-07-17,53,How Come,D12,How ComeD12,1,62,53,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-10-23,1965-10-23,53,My Girl Has Gone,The Miracles,My Girl Has GoneThe Miracles,1,73,53,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1992-11-21,1992-11-21,54,Never A Time,Genesis,Never A TimeGenesis,1,60,54,3,Rock,Male
http://www.billboard.com/charts/hot-100/1977-05-21,1977-05-21,54,Hollywood,Rufus Featuring Chaka Khan,HollywoodRufus Featuring Chaka Khan,1,67,54,3,R&B/Hip Hop,Coed
http://www.billboard.com/charts/hot-100/1972-09-16,1972-09-16,55,"For Emily, Whenever I May Find Her",Simon & Garfunkel,"For Emily, Whenever I May Find HerSimon & Garfunkel",1,60,55,3,Rock,Male
http://www.billboard.com/charts/hot-100/1967-12-23,1967-12-23,56,I Am The Walrus,The Beatles,I Am The WalrusThe Beatles,1,57,56,3,Rock,Male
http://www.billboard.com/charts/hot-100/1967-05-06,1967-05-06,56,Little Games,The Yardbirds,Little GamesThe Yardbirds,1,66,56,3,Rock,Male
http://www.billboard.com/charts/hot-100/1998-04-04,1998-04-04,57,Just Be Straight With Me,"Silkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo","Just Be Straight With MeSilkk The Shocker Featuring Master P, Destiny's Child, O'Dell, Mo",1,60,57,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-07-11,1964-07-11,57,I Like It Like That,The Miracles,I Like It Like ThatThe Miracles,1,67,57,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1966-12-10,1966-12-10,57,Happenings Ten Years Time Ago,The Yardbirds,Happenings Ten Years Time AgoThe Yardbirds,1,77,57,3,Rock,Male
http://www.billboard.com/charts/hot-100/1985-02-09,1985-02-09,58,Nightshift,Commodores,NightshiftCommodores,1,62,58,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2005-04-16,2005-04-16,58,Girl,Destiny's Child,GirlDestiny's Child,1,71,58,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-03-21,1964-03-21,58,From Me To You,The Beatles,From Me To YouThe Beatles,1,73,58,3,Rock,Male
http://www.billboard.com/charts/hot-100/2008-12-27,2008-12-27,58,I Hate This Part,The Pussycat Dolls,I Hate This PartThe Pussycat Dolls,1,73,58,3,Pop,Female
http://www.billboard.com/charts/hot-100/1964-08-08,1964-08-08,59,I Should Have Known Better,The Beatles,I Should Have Known BetterThe Beatles,1,66,59,3,Rock,Male
http://www.billboard.com/charts/hot-100/1966-01-08,1966-01-08,59,Going To A Go-Go,The Miracles,Going To A Go-GoThe Miracles,1,69,59,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1976-12-04,1976-12-04,59,"Ob-la-di, Ob-la-da",The Beatles,"Ob-la-di, Ob-la-daThe Beatles",1,69,59,3,Rock,Male
http://www.billboard.com/charts/hot-100/1980-07-05,1980-07-05,59,Old-Fashion Love,Commodores,Old-Fashion LoveCommodores,1,75,59,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1963-12-07,1963-12-07,60,I Gotta Dance To Keep From Crying,The Miracles,I Gotta Dance To Keep From CryingThe Miracles,1,70,60,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1967-08-19,1967-08-19,60,Ha Ha Said The Clown,The Yardbirds,Ha Ha Said The ClownThe Yardbirds,1,75,60,3,Rock,Male
http://www.billboard.com/charts/hot-100/1978-05-06,1978-05-06,61,Follow You Follow Me,Genesis,Follow You Follow MeGenesis,1,71,61,3,Rock,Male
http://www.billboard.com/charts/hot-100/1980-06-07,1980-06-07,61,Misunderstanding,Genesis,MisunderstandingGenesis,1,71,61,3,Rock,Male
http://www.billboard.com/charts/hot-100/1972-12-30,1972-12-30,62,I Can't Stand To See You Cry,Smokey Robinson & The Miracles,I Can't Stand To See You CrySmokey Robinson & The Miracles,1,68,62,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1982-04-03,1982-04-03,63,Man On The Corner,Genesis,Man On The CornerGenesis,1,73,63,3,Rock,Male
http://www.billboard.com/charts/hot-100/1984-03-24,1984-03-24,63,Illegal Alien,Genesis,Illegal AlienGenesis,1,73,63,3,Rock,Male
http://www.billboard.com/charts/hot-100/1975-02-01,1975-02-01,63,I Am Love (Parts I & II),Jackson 5,I Am Love (Parts I & II)Jackson 5,1,74,63,3,Pop,Male
http://www.billboard.com/charts/hot-100/1972-02-12,1972-02-12,64,Iron Man,Black Sabbath,Iron ManBlack Sabbath,1,73,64,3,Rock,Male
http://www.billboard.com/charts/hot-100/1978-10-07,1978-10-07,64,Flying High,Commodores,Flying HighCommodores,1,74,64,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1980-10-04,1980-10-04,64,Heroes,Commodores,HeroesCommodores,1,74,64,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1975-07-19,1975-07-19,64,Forever Came Today,Jackson 5,Forever Came TodayJackson 5,1,75,64,3,Pop,Male
http://www.billboard.com/charts/hot-100/1994-04-02,1994-04-02,65,Electric Relaxation (Relax Yourself Girl),A Tribe Called Quest,Electric Relaxation (Relax Yourself Girl)A Tribe Called Quest,1,68,65,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2000-05-27,2000-05-27,65,"Jumpin', Jumpin'",Destiny's Child,"Jumpin', Jumpin'Destiny's Child",1,71,65,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1981-10-10,1981-10-10,65,No Reply At All,Genesis,No Reply At AllGenesis,1,75,65,3,Rock,Male
http://www.billboard.com/charts/hot-100/2012-12-15,2012-12-15,67,Little Things,One Direction,Little ThingsOne Direction,1,65,41,3,Pop,Male
http://www.billboard.com/charts/hot-100/1969-09-06,1969-09-06,67,Here I Go Again,Smokey Robinson & The Miracles,Here I Go AgainSmokey Robinson & The Miracles,1,71,67,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-04-25,1964-04-25,67,Love Me Do,The Beatles,Love Me DoThe Beatles,1,73,67,3,Rock,Male
http://www.billboard.com/charts/hot-100/1999-05-08,1999-05-08,67,I Drive Myself Crazy,'N Sync,I Drive Myself Crazy'N Sync,1,78,67,3,Pop,Male
http://www.billboard.com/charts/hot-100/1961-07-22,1961-07-22,68,Mighty Good Lovin',The Miracles,Mighty Good Lovin'The Miracles,1,72,68,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1977-01-22,1977-01-22,68,Fancy Dancer,Commodores,Fancy DancerCommodores,1,79,68,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2007-08-25,2007-08-25,70,Hold On,Jonas Brothers,Hold OnJonas Brothers,1,73,70,3,Pop,Male
http://www.billboard.com/charts/hot-100/1961-11-04,1961-11-04,70,Everybody's Gotta Pay Some Dues,The Miracles,Everybody's Gotta Pay Some DuesThe Miracles,1,81,70,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1998-09-26,1998-09-26,71,Find A Way,A Tribe Called Quest,Find A WayA Tribe Called Quest,1,71,71,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-08-15,1964-08-15,72,If I Fell,The Beatles,If I FellThe Beatles,1,87,72,3,Rock,Male
http://www.billboard.com/charts/hot-100/2007-09-08,2007-09-08,74,Int'l Players Anthem (I Choose You),UGK Featuring OutKast,Int'l Players Anthem (I Choose You)UGK Featuring OutKast,1,70,70,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-03-28,1970-03-28,75,Living Loving Maid (She's Just A Woman),Led Zeppelin,Living Loving Maid (She's Just A Woman)Led Zeppelin,1,76,75,3,Rock,Male
http://www.billboard.com/charts/hot-100/1986-11-15,1986-11-15,76,Goin' To The Bank,Commodores,Goin' To The BankCommodores,1,88,76,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1979-12-08,1979-12-08,77,Message In A Bottle,The Police,Message In A BottleThe Police,1,77,77,3,Rock,Male
http://www.billboard.com/charts/hot-100/1995-12-30,1995-12-30,78,Just A Girl,No Doubt,Just A GirlNo Doubt,1,80,78,3,Pop,Coed
http://www.billboard.com/charts/hot-100/1975-11-08,1975-11-08,78,Love Machine (Part 1),The Miracles,Love Machine (Part 1)The Miracles,1,85,78,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2008-10-11,2008-10-11,78,Lovebug,Jonas Brothers,LovebugJonas Brothers,1,88,78,3,Pop,Male
http://www.billboard.com/charts/hot-100/2017-07-08,2017-07-08,79,Down,Fifth Harmony Featuring Gucci Mane,DownFifth Harmony Featuring Gucci Mane,1,71,42,3,Pop,Female
