week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,collab,genre,gender,parent_group
2003-11-22,62,"Me, Myself And I",Beyonce,"Me, Myself And IBeyonce",1,78,62,2,No,R&B/Hip Hop,Female,Destiny's Child
1985-05-25,62,Little By Little,Robert Plant,Little By LittleRobert Plant,1,80,62,2,No,Rock,Male,The Eagles
2017-03-04,63,No Favors,Big Sean Featuring Eminem,No FavorsBig Sean Featuring Eminem,1,22,22,2,Yes,R&B/Hip Hop,Male,D12
2017-10-07,63,Dusk Till Dawn,Zayn Featuring Sia,Dusk Till DawnZayn Featuring Sia,1,44,44,2,Yes,Pop,Male,One Direction
1982-07-31,63,Let Me Tickle Your Fancy,Jermaine Jackson,Let Me Tickle Your FancyJermaine Jackson,1,75,63,2,No,Pop,Male,Jackson 5
1999-03-06,63,My Name Is,Eminem,My Name IsEminem,1,79,63,2,No,R&B/Hip Hop,Male,D12
1975-06-21,63,It's All Down To Goodnight Vienna/Oo-Wee,Ringo Starr,It's All Down To Goodnight Vienna/Oo-WeeRingo Starr,1,82,63,2,No,Rock,Male,The Eagles
1980-11-01,63,It's My Turn,Diana Ross,It's My TurnDiana Ross,1,86,63,2,No,R&B/Hip Hop,Female,The Supremes
2018-09-22,64,Not Alike,Eminem Featuring Royce Da 5'9,Not AlikeEminem Featuring Royce Da 5'9,1,24,24,2,Yes,R&B/Hip Hop,Male,D12
2005-01-08,64,Mockingbird,Eminem,MockingbirdEminem,1,74,64,2,No,R&B/Hip Hop,Male,D12
1983-12-17,64,Ebony Eyes,Rick James And Smokey Robinson,Ebony EyesRick James And Smokey Robinson,1,76,64,2,Yes,R&B/Hip Hop,Male,The Miracles
1984-04-07,64,I'm Steppin' Out,John Lennon,I'm Steppin' OutJohn Lennon,1,82,64,2,No,Rock,Male,The Eagles
2016-05-21,65,Freedom,Beyonce Featuring Kendrick Lamar,FreedomBeyonce Featuring Kendrick Lamar,1,35,35,2,Yes,R&B/Hip Hop,Female,Destiny's Child
